"x"
807.616
768.945
790.035
1187.895
1161.849
1186.264
1172.339
1148.719
1149.734
11323.623
1170.144
827.207
1189.303
1195.07
1159.462
1141.999
1180.624
1176.567
1169.345
1171.247
1180.04
1148.909
835.834
1159.925
1189.371
1167.284
1161.609
1157.23
1170.058
1167.424
1186.165
1153.278
1191.082
851.215
851.272
792.679
1193.703
1196.694
1179.893
1142.746
1163.309
1184.613
1173.589
1143.803
871.758
1158.356
1174.915
1200.614
1181.759
1149.279
1195.494
1169.525
1173.981
1158.813
1165.355
842.386
1167.873
1181.043
1173.251
1185.679
1194.425
1187.296
1160.026
1181.546
1188.414
1129.944
851.573
1152.081
1190.618
1172.217
1161.731
1175.072
1202.667
1183.884
1173.609
1161.549
1162.773
796.162
842.479
1158.967
1158.208
1162.828
1181.93
1193.222
1229.533
1185.459
1167.269
1187.539
839.746
1175.05
1184.304
1187.09
1202.605
1147.904
1167.797
1167.744
1160.967
1177.507
1182.429
798.186
