cost,loss,epsilon,ROC,Sens,Spec,ROCSD,SensSD,SpecSD,model
100,L2_primal,0.01,0.5938235971627432,0.6916023210831721,0.4237066074579107,0.004072426075831369,0.008022983314515593,0.009540967303338697,L2_Logistic_Regression
1000,L2_primal,0.01,0.5938235981738292,0.6916023210831721,0.4237066074579107,0.004072392759050244,0.008022983314515593,0.009540967303338697,L2_Logistic_Regression
0.001,L2_primal,0.01,0.5946224688459153,0.6998019342359768,0.4135453631394505,0.003979457186907167,0.010725647808261334,0.010848978320956753,L2_Logistic_Regression
0.01,L2_primal,0.01,0.5949950767616007,0.6918927143778207,0.42465386685093404,0.004030396347770358,0.008652336342769934,0.009618682329142,L2_Logistic_Regression
0.1,L2_primal,0.01,0.5950833692855351,0.6918045132172792,0.42470812099395,0.004049722009308339,0.006867146105015433,0.007677901339610913,L2_Logistic_Regression
1,L2_primal,0.01,0.5950898932138802,0.6918555770470665,0.4245898688708185,0.004050556563634083,0.006751217724842287,0.00760491182353825,L2_Logistic_Regression
10,L2_primal,0.01,0.5950883764144391,0.6918465506125081,0.42459927409296544,0.0040503047707287475,0.006755738228229368,0.007607277825056794,L2_Logistic_Regression
100,L2_primal,0.01,0.595088382356154,0.6918640876853642,0.42458766880821114,0.004050100181072415,0.006753858780772748,0.007598081040104411,L2_Logistic_Regression
1000,L2_primal,0.01,0.5950883389993765,0.6918640876853642,0.42458766880821114,0.00405008736276069,0.006753858780772748,0.007598081040104411,L2_Logistic_Regression
0.001,L2_primal,0.01,0.5952672528869414,0.7005926499032882,0.41273979644538905,0.004493241228398363,0.012240751801244206,0.01210134500434149,L2_Logistic_Regression
0.01,L2_primal,0.01,0.5956509167966154,0.6964201160541587,0.4197261432386504,0.004467024500473026,0.010086136276570998,0.011178361535366955,L2_Logistic_Regression
0.1,L2_primal,0.01,0.5956068752179613,0.693776144422953,0.4229811001798535,0.004468528357397098,0.008234286518157783,0.009123744613468193,L2_Logistic_Regression
1,L2_primal,0.01,0.5955990261915155,0.6936270793036751,0.4231925037811347,0.004471532522292576,0.008083095375988444,0.008719095845895426,L2_Logistic_Regression
10,L2_primal,0.01,0.5955982904111149,0.6935961315280464,0.42320882149010647,0.004472632085697807,0.008063634308782397,0.008659448494504045,L2_Logistic_Regression
100,L2_primal,0.01,0.5955981562207806,0.6935894261766602,0.42321823177868867,0.004471965317573584,0.008066316269712635,0.00867353037190283,L2_Logistic_Regression
1000,L2_primal,0.01,0.5955981237811525,0.6935894261766602,0.42321823177868867,0.0044719497888177275,0.008066316269712635,0.00867353037190283,L2_Logistic_Regression
0.001,L2_primal,0.01,0.5933461882760187,0.6884595744680851,0.4238678030303776,0.0043847100503147315,0.012612070453162972,0.012846878119220428,L2_Logistic_Regression
0.01,L2_primal,0.01,0.593761579190071,0.6885214700193424,0.4260054503037795,0.004355138487514352,0.010329607077382856,0.012249656619932851,L2_Logistic_Regression
0.1,L2_primal,0.01,0.5937155827370703,0.6857779497098646,0.4294131153579097,0.004361286226401577,0.008723033032324776,0.00982922259611386,L2_Logistic_Regression
1,L2_primal,0.01,0.5937090726089155,0.6856384268214055,0.42960507309537943,0.004358197649225374,0.008471726531988834,0.009601685490920563,L2_Logistic_Regression
10,L2_primal,0.01,0.5937076515350576,0.6856327530625403,0.4296125969976403,0.00435831525570464,0.008451829019820285,0.009584127004172936,L2_Logistic_Regression
100,L2_primal,0.01,0.5937075360681846,0.6856376531270149,0.4296060097956328,0.004358282001130974,0.008452832676894194,0.00958160881093082,L2_Logistic_Regression
1000,L2_primal,0.01,0.593707528504372,0.6856376531270149,0.4296060097956328,0.0043582645238859135,0.008452832676894194,0.00958160881093082,L2_Logistic_Regression
0.001,L2_primal,0.01,0.5944904238277091,0.6978094132817537,0.4121881418755333,0.004546559232278166,0.011900186053305933,0.011563778133171408,L2_Logistic_Regression
0.01,L2_primal,0.01,0.5948039122814891,0.6883303675048356,0.4275154462329234,0.004542506838098875,0.007938964592334952,0.008264110974291474,L2_Logistic_Regression
0.1,L2_primal,0.01,0.594771899841318,0.6896386847195358,0.42601015633346706,0.004540210998561355,0.006841639513259687,0.007422733087732802,L2_Logistic_Regression
1,L2_primal,0.01,0.5947700076580634,0.6897555125725339,0.42586680484425976,0.004544504452331985,0.0067949042737448844,0.007401383928931308,L2_Logistic_Regression
10,L2_primal,0.01,0.5947701128617586,0.6897748549323017,0.4258398300117522,0.004544784553035309,0.00676830587929496,0.0073939648960359245,L2_Logistic_Regression
100,L2_primal,0.01,0.594769306941411,0.6897823339780786,0.4258257145788789,0.004543974376317447,0.006766344858448442,0.007412724747092032,L2_Logistic_Regression
1000,L2_primal,0.01,0.5947693435030831,0.6897823339780786,0.4258257145788789,0.004543918518521235,0.006766344858448442,0.007412724747092032,L2_Logistic_Regression
0.001,L2_primal,0.01,0.593739775513365,0.7061947130883302,0.4032793786838641,0.004118114446987429,0.011922889436469858,0.01198473545125405,L2_Logistic_Regression
0.01,L2_primal,0.01,0.5941919026820547,0.6919698259187621,0.42434865338086664,0.004097662894484238,0.007971562179904934,0.0084976005771953,L2_Logistic_Regression
0.1,L2_primal,0.01,0.5941425701948941,0.6924234687298517,0.4237442160985143,0.004085487656215931,0.007558172744867156,0.00788358373413847,L2_Logistic_Regression
1,L2_primal,0.01,0.5941391581250136,0.6926037395228885,0.42354503893678447,0.004085781041247861,0.007541461914717036,0.007882575233501275,L2_Logistic_Regression
